Status Conciliação;Data Crédito;Administradora;Estabelecimento;Parcela;Valor Bruto;Valor Desconto;Valor Desconto Antecipado;Valor Pago;Status Pagamento;Bandeira;Data Resumo;Nº Resumo;Produto;Banco;Agência;Conta;Ident. Transação;Ponto de Venda;Tipo de Venda;Forma de Pagamento;Status Conc. Bancaria;Taxa (%);Total de Parcelas;CNPJ
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;855,10;24,60;0,00;821,68;Pago;Sodexo Alimentação;2025-01-20;0000439679;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;25,17;0,72;0,00;24,19;Pago;Sodexo Alimentação;2025-01-20;0000411117;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;35,94;1,04;0,00;34,53;Pago;Sodexo Alimentação;2025-01-21;0000500424;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;30,25;0,87;0,00;29,07;Pago;Sodexo Alimentação;2025-01-20;0000422300;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;273,17;7,87;0,00;262,49;Pago;Sodexo Alimentação;2025-01-19;0000727940;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;57,97;1,67;0,00;55,70;Pago;Sodexo Alimentação;2025-01-23;0000778229;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;5,49;0,16;0,00;5,27;Pago;Sodexo Alimentação;2025-01-23;0000407843;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,91;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;150,58;4,34;0,00;144,69;Pago;Sodexo Alimentação;2025-01-21;0000781099;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;2,65;0,08;0,00;2,55;Pago;Sodexo Alimentação;2025-01-17;0000528125;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;3,02;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;237,08;6,83;0,00;227,81;Pago;Sodexo Alimentação;2025-01-19;0000422438;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;38,30;1,10;0,00;36,90;Pago;Sodexo Alimentação;2025-01-17;0000722620;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;96,59;2,78;0,00;92,81;Pago;Sodexo Alimentação;2025-01-19;0000766106;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;30,00;0,86;0,00;28,83;Pago;Sodexo Alimentação;2025-01-21;0000482170;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;164,26;4,73;0,00;157,84;Pago;Sodexo Alimentação;2025-01-22;0000476727;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;32,75;0,94;0,00;31,47;Pago;Sodexo Alimentação;2025-01-20;0000760169;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;10,98;0,32;0,00;10,55;Pago;Sodexo Alimentação;2025-01-19;0000437791;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,91;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;100,00;2,87;0,00;96,11;Pago;Sodexo Alimentação;2025-01-19;0000764895;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;78,82;2,27;0,00;75,74;Pago;Sodexo Alimentação;2025-01-20;0000766370;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;63,73;1,84;0,00;61,23;Pago;Sodexo Alimentação;2025-01-18;0000461447;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;297,00;8,55;0,00;285,39;Pago;Sodexo Alimentação;2025-01-21;0000412963;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO TAIPAS;1;53,00;1,53;0,00;50,92;Pago;Sodexo Alimentação;2025-01-18;0000458881;Sodexo alimentação;Banco Santander;2271;13004406;;1585223;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0025-74
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;97,79;2,81;0,00;93,97;Pago;Sodexo Alimentação;2025-01-19;0000767890;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;17,59;0,51;0,00;16,90;Pago;Sodexo Alimentação;2025-01-22;0000778216;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;12,30;0,35;0,00;11,85;Pago;Sodexo Alimentação;2025-01-17;0000707861;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,85;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;200,00;5,76;0,00;192,18;Pago;Sodexo Alimentação;2025-01-18;0000786714;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;443,02;12,78;0,00;426,82;Pago;Sodexo Alimentação;2025-01-17;0000439642;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;8,29;0,24;0,00;7,96;Pago;Sodexo Alimentação;2025-01-19;0000457105;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;29,97;0,86;0,00;28,80;Pago;Sodexo Alimentação;2025-01-19;0000709008;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;42,89;1,23;0,00;41,22;Pago;Sodexo Alimentação;2025-01-23;0000766145;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;46,81;1,35;0,00;45,10;Pago;Sodexo Alimentação;2025-01-17;0000766068;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;32,75;0,94;0,00;31,56;Pago;Sodexo Alimentação;2025-01-17;0000500374;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;110,07;3,17;0,00;105,77;Pago;Sodexo Alimentação;2025-01-23;0000829756;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;126,53;3,64;0,00;121,91;Pago;Sodexo Gift Pass;2025-01-17;0000727926;Sodexo gift pass;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;351,00;10,11;0,00;337,28;Pago;Sodexo Alimentação;2025-01-18;0000490195;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;229,39;6,61;0,00;220,42;Pago;Sodexo Alimentação;2025-01-21;0000789895;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;192,04;5,53;0,00;184,53;Pago;Sodexo Alimentação;2025-01-20;0000422309;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;571,00;16,45;0,00;548,67;Pago;Sodexo Alimentação;2025-01-19;0000414520;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;12,18;0,35;0,00;11,70;Pago;Sodexo Alimentação;2025-01-20;0000437801;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;77,73;2,24;0,00;74,69;Pago;Sodexo Alimentação;2025-01-21;0000469754;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ;1;13,90;0,40;0,00;13,39;Pago;Sodexo Alimentação;2025-01-17;0000730649;Sodexo alimentação;Banco Santander;2271;13004406;;1585193;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0007-92
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BONSUCESSO;1;148,67;4,28;0,00;142,86;Pago;Sodexo Alimentação;2025-01-19;0000461714;Sodexo alimentação;Banco Santander;2271;13004406;;2061713;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0035-46
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;171,76;4,95;0,00;165,04;Pago;Sodexo Alimentação;2025-01-18;0000461448;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SOROCABA;1;5,99;0,17;0,00;5,76;Pago;Sodexo Alimentação;2025-01-19;0000744034;Sodexo alimentação;Banco Santander;2271;13004406;;1585218;Voucher à Vista;Antecipado;Não Conciliado;2,84;1;05.800.256/0017-64
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;127,90;3,68;0,00;122,90;Pago;Sodexo Alimentação;2025-01-21;0000425887;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;241,85;6,97;0,00;232,39;Pago;Sodexo Alimentação;2025-01-18;0000737143;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;4,90;0,14;0,00;4,71;Pago;Sodexo Alimentação;2025-01-20;0000767893;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;411,23;11,84;0,00;395,15;Pago;Sodexo Alimentação;2025-01-19;0000779618;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;8,89;0,26;0,00;8,54;Pago;Sodexo Alimentação;2025-01-18;0000457103;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,92;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;168,40;4,85;0,00;161,81;Pago;Sodexo Alimentação;2025-01-19;0000528186;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BONSUCESSO;1;72,74;2,10;0,00;69,89;Pago;Sodexo Alimentação;2025-01-19;0000761790;Sodexo alimentação;Banco Santander;2271;13004406;;2061713;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0035-46
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;48,78;1,40;0,00;46,88;Pago;Sodexo Alimentação;2025-01-18;0000779603;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;92,49;2,66;0,00;88,88;Pago;Sodexo Alimentação;2025-01-18;0000461095;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;201,76;5,81;0,00;193,87;Pago;Sodexo Premium Pass;2025-01-21;0000490224;Sodexo premium pass;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;16,75;0,48;0,00;16,10;Pago;Sodexo Alimentação;2025-01-18;0000439647;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;134,77;3,88;0,00;129,85;Pago;Sodexo Premium Pass;2025-01-17;0000828386;Sodexo premium pass;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;314,75;9,06;0,00;303,25;Pago;Sodexo Alimentação;2025-01-17;0000711255;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;5,74;0,17;0,00;5,51;Pago;Sodexo Alimentação;2025-01-23;0000766389;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,96;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;68,04;1,96;0,00;65,38;Pago;Sodexo Alimentação;2025-01-20;0000737184;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;38,70;1,11;0,00;37,19;Pago;Sodexo Alimentação;2025-01-23;0000439708;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;111,34;3,21;0,00;106,98;Pago;Sodexo Alimentação;2025-01-23;0000479384;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;400,38;11,55;0,00;385,73;Pago;Sodexo Alimentação;2025-01-17;0000721065;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;33,80;0,97;0,00;32,57;Pago;Sodexo Alimentação;2025-01-17;0000458536;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;115,88;3,34;0,00;111,64;Pago;Sodexo Alimentação;2025-01-16;0000721057;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;30,16;0,87;0,00;28,98;Pago;Sodexo Alimentação;2025-01-22;0000709026;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;200,00;5,76;0,00;192,18;Pago;Sodexo Alimentação;2025-01-23;0000469783;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;85,08;2,45;0,00;81,75;Pago;Sodexo Alimentação;2025-01-23;0000828438;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;128,89;3,71;0,00;123,85;Pago;Sodexo Alimentação;2025-01-19;0000781056;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;8,17;0,24;0,00;7,85;Pago;Sodexo Alimentação;2025-01-20;0000780859;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,94;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;33,50;0,96;0,00;32,19;Pago;Sodexo Alimentação;2025-01-20;0000425883;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;31,06;0,90;0,00;29,84;Pago;Sodexo Alimentação;2025-01-21;0000727952;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;404,71;11,66;0,00;388,89;Pago;Sodexo Alimentação;2025-01-20;0000425885;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;117,07;3,37;0,00;112,49;Pago;Sodexo Alimentação;2025-01-21;0000725492;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO II;1;104,15;3,00;0,00;100,08;Pago;Sodexo Alimentação;2025-01-22;0000731508;Sodexo alimentação;Banco Santander;2271;13004406;;2378167;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0039-70
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;58,33;1,68;0,00;56,05;Pago;Sodexo Alimentação;2025-01-18;0000783832;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;37,85;1,09;0,00;36,37;Pago;Sodexo Gift Pass;2025-01-18;0000478865;Sodexo gift pass;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;32,98;0,95;0,00;31,69;Pago;Sodexo Alimentação;2025-01-18;0000792428;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;9,09;0,26;0,00;8,74;Pago;Sodexo Alimentação;2025-01-23;0000760199;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JANDIRA;1;126,17;3,64;0,00;121,23;Pago;Sodexo Alimentação;2025-01-20;0000446149;Sodexo alimentação;Banco Santander;2271;13004406;;1531111;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0022-21
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;153,93;4,42;0,00;147,93;Pago;Sodexo Alimentação;2025-01-20;0000798361;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;7,89;0,23;0,00;7,58;Pago;Sodexo Alimentação;2025-01-20;0000760487;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,92;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;31,48;0,91;0,00;30,25;Pago;Sodexo Alimentação;2025-01-20;0000798363;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0001-05
